date,portfolio_value,cash,n_positions,regime
2018-05-09,104280.2958676629,16042.028922777652,70,2
2018-05-10,103007.10877021265,18201.954176744937,66,2
2018-05-11,103368.51705912256,20678.824009691714,64,2
2018-05-14,102350.32752443934,17229.831100718024,69,2
2018-05-15,102116.93769327784,19381.930425325874,65,2
2018-05-16,102423.2402884469,20115.384286592966,64,2
2018-05-17,102537.78606004572,20115.384286592966,64,2
2018-05-18,102256.9725061593,24401.76313459254,57,2
2018-05-21,101052.44863190569,22349.742975496425,49,2
2018-05-22,101543.10765597738,24604.700116609703,47,2
2018-05-23,101472.34870450795,25126.412127664695,45,2
2018-05-24,101630.44977433217,28529.687086649068,43,2
2018-05-25,102318.08360373891,29603.22575461782,42,2
2018-05-28,102193.88300093473,3404.1194377786055,76,2
2018-05-29,101814.00054750456,3908.984672641887,75,2
2018-05-30,101816.54840124906,5668.579395664347,73,2
2018-05-31,102438.1630824529,10036.963636728418,68,2
2018-06-01,101377.74695466818,10863.49129270376,66,2
2018-06-04,100013.06109210028,10215.90993376745,67,2
2018-06-05,98803.7737052213,17668.221303678645,59,2
2018-06-06,99662.89585608877,20923.325741476194,55,2
2018-06-07,100617.48915929235,20923.325741476194,55,2
2018-06-08,100588.8251950208,20923.325741476194,55,2
2018-06-11,100726.67032243361,2689.1635370408467,85,2
2018-06-12,101503.64175082793,2689.1635370408467,85,2
2018-06-13,101407.70746614088,2689.1635370408467,85,2
2018-06-14,101413.54199729266,2897.754731515067,84,2
2018-06-15,101524.32294582477,4528.521044961111,81,2
2018-06-18,101294.89786732687,3497.623604898587,89,0
2018-06-19,100448.08322549643,3878.1934597569852,88,0
2018-06-20,100552.51802850547,3878.1934597569852,88,0
2018-06-21,100265.93000743307,4662.504326318875,86,0
2018-06-22,100360.18529841818,4662.504326318875,86,0
2018-06-25,100082.69242247213,11941.256842218534,77,0
2018-06-26,100064.70861377899,13874.327170755312,74,0
2018-06-27,99260.16366253083,19278.006979562684,65,0
2018-06-28,98430.84275391953,25519.648673566742,58,0
2018-06-29,99377.09409080308,26547.552480085298,57,0
2018-07-02,99194.13887776749,30267.07431592362,51,0
2018-07-03,99226.86708249466,30267.07431592362,51,0
2018-07-04,99943.22048558609,30267.07431592362,51,0
2018-07-05,99658.10006131546,30267.07431592362,51,0
2018-07-06,99746.32896031754,30267.07431592362,51,0
2018-07-09,100512.88647630684,4815.295015125205,72,0
2018-07-10,101416.07478693001,4815.295015125205,72,0
2018-07-11,101390.61452705074,5659.3478739898255,70,0
2018-07-12,101365.74092322994,5659.3478739898255,70,0
2018-07-13,100873.59464444424,9374.077515499835,67,0
2018-07-16,100015.02125565792,12158.828837559466,69,2
2018-07-17,100229.53224543453,14632.03863791347,67,2
2018-07-18,100094.65281805492,15936.784263939624,65,2
2018-07-19,99894.00306268383,18873.299734551194,63,2
2018-07-20,100524.50123120952,20239.551095978502,61,2
2018-07-23,101649.40097058559,19531.338622219806,56,2
2018-07-24,102032.63645566249,19531.338622219806,56,2
2018-07-25,102274.11065686488,19531.338622219806,56,2
2018-07-26,102244.79946338058,20506.330080140837,54,2
2018-07-27,102256.58648883224,20506.330080140837,54,2
2018-07-30,102008.41497417905,5076.034049000517,95,2
2018-07-31,103100.58679842259,6205.566515677229,92,2
2018-08-01,103126.86717350651,6315.917685820356,91,2
2018-08-02,102987.08961169315,6515.757181807295,90,2
2018-08-03,103393.76843444325,7049.82260695912,89,2
2018-08-06,103349.87980154993,3302.0531978988806,106,2
2018-08-07,102768.54455980111,3418.6995039825597,105,2
2018-08-08,103547.13185559084,3743.9387813644566,103,2
2018-08-09,103690.40321822168,7028.122993183151,100,2
2018-08-10,103159.52656586649,7537.8677125740205,99,2
2018-08-13,102906.73802557947,3549.6933786010904,104,0
2018-08-14,103673.26132313348,3805.9368786010905,103,0
2018-08-15,103673.26132313348,3805.9368786010905,103,0
2018-08-16,103663.16183616259,5392.0518317375345,100,0
2018-08-17,104449.96954681017,5392.0518317375345,100,0
2018-08-20,104867.07519367625,3314.0180294840516,111,0
2018-08-21,105332.17237976482,3314.0180294840516,111,0
2018-08-22,105332.17237976482,3314.0180294840516,111,0
2018-08-23,105426.51582172801,3314.0180294840516,111,0
2018-08-24,104843.12572029521,3314.0180294840516,111,0
2018-08-27,105406.79693846061,3607.783672850867,123,0
2018-08-28,105702.82548646325,4087.503479999249,122,0
2018-08-29,105411.61219247217,4444.595523914044,121,0
2018-08-30,105289.34778910608,5893.996850309079,118,0
2018-08-31,105783.99020224542,5893.996850309079,118,0
2018-09-03,104889.69785371561,4756.648816020673,134,0
2018-09-04,103288.31477389879,5607.551776271527,131,0
2018-09-05,102886.16906975716,7452.674045314496,128,0
2018-09-06,103509.0774084298,8059.909713384335,127,0
2018-09-07,104347.72749788445,8441.54749948663,126,0
2018-09-10,102876.53596353691,16184.497310401615,110,0
2018-09-11,101294.17041620295,19534.34149869959,106,0
2018-09-12,101582.4611805958,21125.977025894565,105,0
2018-09-13,101582.4611805958,21125.977025894565,105,0
2018-09-14,102821.28295080416,21736.182432815953,104,0
2018-09-17,102523.55693269675,6857.061029443191,112,0
2018-09-18,101541.77165628379,6857.061029443191,112,0
2018-09-19,101112.68360683767,9542.247030232835,108,0
2018-09-20,101112.68360683767,9542.247030232835,108,0
2018-09-21,98641.91649549335,20618.84092347949,93,0
2018-09-24,96629.69497243733,36687.88365690083,47,0
2018-09-25,96558.81664808125,36824.7094321999,46,0
2018-09-26,95487.83283747925,41280.3080610205,43,0
2018-09-27,94974.28530262053,46403.94812915862,40,0
2018-09-28,94158.51572476162,54346.393196685436,33,0
2018-10-01,94199.62743259394,27435.979437598828,36,0
2018-10-02,94199.62743259394,27435.979437598828,36,0
2018-10-03,93726.75598728145,28466.183553809766,35,0
2018-10-04,91609.84581077541,31681.601658706313,32,0
2018-10-05,89239.12501282847,51404.461812450056,23,0
2018-10-08,88692.93997119488,88692.93997119488,0,2
2018-10-09,88692.93997119488,88692.93997119488,0,2
2018-10-10,88692.93997119488,88692.93997119488,0,2
2018-10-11,88692.93997119488,88692.93997119488,0,2
2018-10-12,88692.93997119488,88692.93997119488,0,2
2018-10-15,88692.93997119488,88692.93997119488,0,2
2018-10-16,88692.93997119488,88692.93997119488,0,2
2018-10-17,88692.93997119488,88692.93997119488,0,2
2018-10-18,88692.93997119488,88692.93997119488,0,2
2018-10-19,88692.93997119488,88692.93997119488,0,2
2018-10-22,88692.93997119488,88692.93997119488,0,2
2018-10-23,88692.93997119488,88692.93997119488,0,2
2018-10-24,88692.93997119488,88692.93997119488,0,2
2018-10-25,88692.93997119488,88692.93997119488,0,2
2018-10-26,88692.93997119488,88692.93997119488,0,2
2018-10-29,88692.93997119488,88692.93997119488,0,2
2018-10-30,88692.93997119488,88692.93997119488,0,2
2018-10-31,88692.93997119488,88692.93997119488,0,2
2018-11-01,88692.93997119488,88692.93997119488,0,2
2018-11-02,88692.93997119488,88692.93997119488,0,2
2018-11-05,88692.93997119488,88692.93997119488,0,2
2018-11-06,88692.93997119488,88692.93997119488,0,2
2018-11-07,88692.93997119488,88692.93997119488,0,2
2018-11-08,88692.93997119488,88692.93997119488,0,2
2018-11-09,88692.93997119488,88692.93997119488,0,2
2018-11-12,88692.93997119488,88692.93997119488,0,2
2018-11-13,88692.93997119488,88692.93997119488,0,2
2018-11-14,88692.93997119488,88692.93997119488,0,2
2018-11-15,88692.93997119488,88692.93997119488,0,2
2018-11-16,88692.93997119488,88692.93997119488,0,2
2018-11-19,88692.93997119488,88692.93997119488,0,2
2018-11-20,88692.93997119488,88692.93997119488,0,2
2018-11-21,88692.93997119488,88692.93997119488,0,2
2018-11-22,88692.93997119488,88692.93997119488,0,2
2018-11-23,88692.93997119488,88692.93997119488,0,2
2018-11-26,88692.93997119488,88692.93997119488,0,2
2018-11-27,88692.93997119488,88692.93997119488,0,2
2018-11-28,88692.93997119488,88692.93997119488,0,2
2018-11-29,88692.93997119488,88692.93997119488,0,2
2018-11-30,88692.93997119488,88692.93997119488,0,2
2018-12-03,88692.93997119488,88692.93997119488,0,2
2018-12-04,88692.93997119488,88692.93997119488,0,2
2018-12-05,88692.93997119488,88692.93997119488,0,2
2018-12-06,88692.93997119488,88692.93997119488,0,2
2018-12-07,88692.93997119488,88692.93997119488,0,2
2018-12-10,88692.93997119488,88692.93997119488,0,2
2018-12-11,88692.93997119488,88692.93997119488,0,2
2018-12-12,88692.93997119488,88692.93997119488,0,2
2018-12-13,88692.93997119488,88692.93997119488,0,2
2018-12-14,88692.93997119488,88692.93997119488,0,2
2018-12-17,88692.93997119488,88692.93997119488,0,2
2018-12-18,88692.93997119488,88692.93997119488,0,2
2018-12-19,88692.93997119488,88692.93997119488,0,2
2018-12-20,88692.93997119488,88692.93997119488,0,2
2018-12-21,88692.93997119488,88692.93997119488,0,2
2018-12-24,88692.93997119488,88692.93997119488,0,2
2018-12-25,88692.93997119488,88692.93997119488,0,2
2018-12-26,88692.93997119488,88692.93997119488,0,2
2018-12-27,88692.93997119488,88692.93997119488,0,2
2018-12-28,88692.93997119488,88692.93997119488,0,2
2018-12-31,88692.93997119488,88692.93997119488,0,0
2019-01-01,88692.93997119488,88692.93997119488,0,0
2019-01-02,88692.93997119488,88692.93997119488,0,0
2019-01-03,88692.93997119488,88692.93997119488,0,0
2019-01-04,88692.93997119488,88692.93997119488,0,0
2019-01-07,88692.93997119488,88692.93997119488,0,0
2019-01-08,88692.93997119488,88692.93997119488,0,0
2019-01-09,88692.93997119488,88692.93997119488,0,0
2019-01-10,88692.93997119488,88692.93997119488,0,0
2019-01-11,88692.93997119488,88692.93997119488,0,0
2019-01-14,88692.93997119488,88692.93997119488,0,0
2019-01-15,88692.93997119488,88692.93997119488,0,0
2019-01-16,88692.93997119488,88692.93997119488,0,0
2019-01-17,88692.93997119488,88692.93997119488,0,0
2019-01-18,88692.93997119488,88692.93997119488,0,0
2019-01-21,88692.93997119488,88692.93997119488,0,0
2019-01-22,88692.93997119488,88692.93997119488,0,0
2019-01-23,88692.93997119488,88692.93997119488,0,0
2019-01-24,88692.93997119488,88692.93997119488,0,0
2019-01-25,88692.93997119488,88692.93997119488,0,0
2019-01-28,88692.93997119488,88692.93997119488,0,2
2019-01-29,88692.93997119488,88692.93997119488,0,2
2019-01-30,88692.93997119488,88692.93997119488,0,2
2019-01-31,88692.93997119488,88692.93997119488,0,2
2019-02-01,88692.93997119488,88692.93997119488,0,2
2019-02-04,88692.93997119488,88692.93997119488,0,2
2019-02-05,88692.93997119488,88692.93997119488,0,2
2019-02-06,88692.93997119488,88692.93997119488,0,2
2019-02-07,88692.93997119488,88692.93997119488,0,2
2019-02-08,88692.93997119488,88692.93997119488,0,2
2019-02-11,88692.93997119488,88692.93997119488,0,2
2019-02-12,88692.93997119488,88692.93997119488,0,2
2019-02-13,88692.93997119488,88692.93997119488,0,2
2019-02-14,88692.93997119488,88692.93997119488,0,2
2019-02-15,88692.93997119488,88692.93997119488,0,2
2019-02-18,88692.93997119488,88692.93997119488,0,2
2019-02-19,88692.93997119488,88692.93997119488,0,2
2019-02-20,88692.93997119488,88692.93997119488,0,2
2019-02-21,88692.93997119488,88692.93997119488,0,2
2019-02-22,88692.93997119488,88692.93997119488,0,2
2019-02-25,88692.93997119488,88692.93997119488,0,2
2019-02-26,88692.93997119488,88692.93997119488,0,2
2019-02-27,88692.93997119488,88692.93997119488,0,2
2019-02-28,88692.93997119488,88692.93997119488,0,2
2019-03-01,88692.93997119488,88692.93997119488,0,2
2019-03-04,88692.93997119488,88692.93997119488,0,2
2019-03-05,88692.93997119488,88692.93997119488,0,2
2019-03-06,88692.93997119488,88692.93997119488,0,2
2019-03-07,88692.93997119488,88692.93997119488,0,2
2019-03-08,88692.93997119488,88692.93997119488,0,2
2019-03-11,88692.93997119488,88692.93997119488,0,2
2019-03-12,88692.93997119488,88692.93997119488,0,2
2019-03-13,88692.93997119488,88692.93997119488,0,2
2019-03-14,88692.93997119488,88692.93997119488,0,2
2019-03-15,88692.93997119488,88692.93997119488,0,2
2019-03-18,88692.93997119488,88692.93997119488,0,2
2019-03-19,88692.93997119488,88692.93997119488,0,2
2019-03-20,88692.93997119488,88692.93997119488,0,2
2019-03-21,88692.93997119488,88692.93997119488,0,2
2019-03-22,88692.93997119488,88692.93997119488,0,2
2019-03-25,88692.93997119488,88692.93997119488,0,0
2019-03-26,88692.93997119488,88692.93997119488,0,0
2019-03-27,88692.93997119488,88692.93997119488,0,0
2019-03-28,88692.93997119488,88692.93997119488,0,0
2019-03-29,88692.93997119488,88692.93997119488,0,0
2019-04-01,88692.93997119488,88692.93997119488,0,0
2019-04-02,88692.93997119488,88692.93997119488,0,0
2019-04-03,88692.93997119488,88692.93997119488,0,0
2019-04-04,88692.93997119488,88692.93997119488,0,0
2019-04-05,88692.93997119488,88692.93997119488,0,0
2019-04-08,88692.93997119488,88692.93997119488,0,0
2019-04-09,88692.93997119488,88692.93997119488,0,0
2019-04-10,88692.93997119488,88692.93997119488,0,0
2019-04-11,88692.93997119488,88692.93997119488,0,0
2019-04-12,88692.93997119488,88692.93997119488,0,0
2019-04-15,88692.93997119488,88692.93997119488,0,0
2019-04-16,88692.93997119488,88692.93997119488,0,0
2019-04-17,88692.93997119488,88692.93997119488,0,0
2019-04-18,88692.93997119488,88692.93997119488,0,0
2019-04-19,88692.93997119488,88692.93997119488,0,0
2019-04-22,88692.93997119488,88692.93997119488,0,0
2019-04-23,88692.93997119488,88692.93997119488,0,0
2019-04-24,88692.93997119488,88692.93997119488,0,0
2019-04-25,88692.93997119488,88692.93997119488,0,0
2019-04-26,88692.93997119488,88692.93997119488,0,0
2019-04-29,88692.93997119488,88692.93997119488,0,0
2019-04-30,88692.93997119488,88692.93997119488,0,0
2019-05-01,88692.93997119488,88692.93997119488,0,0
2019-05-02,88692.93997119488,88692.93997119488,0,0
2019-05-03,88692.93997119488,88692.93997119488,0,0
2019-05-06,88692.93997119488,88692.93997119488,0,0
2019-05-07,88692.93997119488,88692.93997119488,0,0
2019-05-08,88692.93997119488,88692.93997119488,0,0
2019-05-09,88692.93997119488,88692.93997119488,0,0
2019-05-10,88692.93997119488,88692.93997119488,0,0
2019-05-13,88692.93997119488,88692.93997119488,0,0
2019-05-14,88692.93997119488,88692.93997119488,0,0
2019-05-15,88692.93997119488,88692.93997119488,0,0
2019-05-16,88692.93997119488,88692.93997119488,0,0
2019-05-17,88692.93997119488,88692.93997119488,0,0
2019-05-20,88692.93997119488,88692.93997119488,0,0
2019-05-21,88692.93997119488,88692.93997119488,0,0
2019-05-22,88692.93997119488,88692.93997119488,0,0
2019-05-23,88692.93997119488,88692.93997119488,0,0
2019-05-24,88692.93997119488,88692.93997119488,0,0
2019-05-27,88692.93997119488,88692.93997119488,0,0
2019-05-28,88692.93997119488,88692.93997119488,0,0
2019-05-29,88692.93997119488,88692.93997119488,0,0
2019-05-30,88692.93997119488,88692.93997119488,0,0
2019-05-31,88692.93997119488,88692.93997119488,0,0
2019-06-03,88692.93997119488,88692.93997119488,0,0
2019-06-04,88692.93997119488,88692.93997119488,0,0
2019-06-05,88692.93997119488,88692.93997119488,0,0
2019-06-06,88692.93997119488,88692.93997119488,0,0
2019-06-07,88692.93997119488,88692.93997119488,0,0
2019-06-10,88692.93997119488,88692.93997119488,0,0
2019-06-11,88692.93997119488,88692.93997119488,0,0
2019-06-12,88692.93997119488,88692.93997119488,0,0
2019-06-13,88692.93997119488,88692.93997119488,0,0
2019-06-14,88692.93997119488,88692.93997119488,0,0
2019-06-17,88692.93997119488,88692.93997119488,0,0
2019-06-18,88692.93997119488,88692.93997119488,0,0
2019-06-19,88692.93997119488,88692.93997119488,0,0
2019-06-20,88692.93997119488,88692.93997119488,0,0
2019-06-21,88692.93997119488,88692.93997119488,0,0
2019-06-24,88692.93997119488,88692.93997119488,0,0
2019-06-25,88692.93997119488,88692.93997119488,0,0
2019-06-26,88692.93997119488,88692.93997119488,0,0
2019-06-27,88692.93997119488,88692.93997119488,0,0
2019-06-28,88692.93997119488,88692.93997119488,0,0
2019-07-01,88692.93997119488,88692.93997119488,0,0
2019-07-02,88692.93997119488,88692.93997119488,0,0
2019-07-03,88692.93997119488,88692.93997119488,0,0
2019-07-04,88692.93997119488,88692.93997119488,0,0
2019-07-05,88692.93997119488,88692.93997119488,0,0
2019-07-08,88692.93997119488,88692.93997119488,0,0
2019-07-09,88692.93997119488,88692.93997119488,0,0
2019-07-10,88692.93997119488,88692.93997119488,0,0
2019-07-11,88692.93997119488,88692.93997119488,0,0
2019-07-12,88692.93997119488,88692.93997119488,0,0
2019-07-15,88692.93997119488,88692.93997119488,0,2
2019-07-16,88692.93997119488,88692.93997119488,0,2
2019-07-17,88692.93997119488,88692.93997119488,0,2
2019-07-18,88692.93997119488,88692.93997119488,0,2
2019-07-19,88692.93997119488,88692.93997119488,0,2
2019-07-22,88692.93997119488,88692.93997119488,0,2
2019-07-23,88692.93997119488,88692.93997119488,0,2
2019-07-24,88692.93997119488,88692.93997119488,0,2
2019-07-25,88692.93997119488,88692.93997119488,0,2
2019-07-26,88692.93997119488,88692.93997119488,0,2
2019-07-29,88692.93997119488,88692.93997119488,0,2
2019-07-30,88692.93997119488,88692.93997119488,0,2
2019-07-31,88692.93997119488,88692.93997119488,0,2
2019-08-01,88692.93997119488,88692.93997119488,0,2
2019-08-02,88692.93997119488,88692.93997119488,0,2
2019-08-05,88692.93997119488,88692.93997119488,0,2
2019-08-06,88692.93997119488,88692.93997119488,0,2
2019-08-07,88692.93997119488,88692.93997119488,0,2
2019-08-08,88692.93997119488,88692.93997119488,0,2
2019-08-09,88692.93997119488,88692.93997119488,0,2
2019-08-12,88692.93997119488,88692.93997119488,0,2
2019-08-13,88692.93997119488,88692.93997119488,0,2
2019-08-14,88692.93997119488,88692.93997119488,0,2
2019-08-15,88692.93997119488,88692.93997119488,0,2
2019-08-16,88692.93997119488,88692.93997119488,0,2
2019-08-19,88692.93997119488,88692.93997119488,0,2
2019-08-20,88692.93997119488,88692.93997119488,0,2
2019-08-21,88692.93997119488,88692.93997119488,0,2
2019-08-22,88692.93997119488,88692.93997119488,0,2
2019-08-23,88692.93997119488,88692.93997119488,0,2
2019-08-26,88692.93997119488,88692.93997119488,0,2
2019-08-27,88692.93997119488,88692.93997119488,0,2
2019-08-28,88692.93997119488,88692.93997119488,0,2
2019-08-29,88692.93997119488,88692.93997119488,0,2
2019-08-30,88692.93997119488,88692.93997119488,0,2
2019-09-02,88692.93997119488,88692.93997119488,0,2
2019-09-03,88692.93997119488,88692.93997119488,0,2
2019-09-04,88692.93997119488,88692.93997119488,0,2
2019-09-05,88692.93997119488,88692.93997119488,0,2
2019-09-06,88692.93997119488,88692.93997119488,0,2
2019-09-09,88692.93997119488,88692.93997119488,0,2
2019-09-10,88692.93997119488,88692.93997119488,0,2
2019-09-11,88692.93997119488,88692.93997119488,0,2
2019-09-12,88692.93997119488,88692.93997119488,0,2
2019-09-13,88692.93997119488,88692.93997119488,0,2
2019-09-16,88692.93997119488,88692.93997119488,0,2
2019-09-17,88692.93997119488,88692.93997119488,0,2
2019-09-18,88692.93997119488,88692.93997119488,0,2
2019-09-19,88692.93997119488,88692.93997119488,0,2
2019-09-20,88692.93997119488,88692.93997119488,0,2
2019-09-23,88692.93997119488,88692.93997119488,0,2
2019-09-24,88692.93997119488,88692.93997119488,0,2
2019-09-25,88692.93997119488,88692.93997119488,0,2
2019-09-26,88692.93997119488,88692.93997119488,0,2
2019-09-27,88692.93997119488,88692.93997119488,0,2
2019-09-30,88692.93997119488,88692.93997119488,0,2
2019-10-01,88692.93997119488,88692.93997119488,0,2
2019-10-02,88692.93997119488,88692.93997119488,0,2
2019-10-03,88692.93997119488,88692.93997119488,0,2
2019-10-04,88692.93997119488,88692.93997119488,0,2
2019-10-07,88692.93997119488,88692.93997119488,0,2
2019-10-08,88692.93997119488,88692.93997119488,0,2
2019-10-09,88692.93997119488,88692.93997119488,0,2
2019-10-10,88692.93997119488,88692.93997119488,0,2
2019-10-11,88692.93997119488,88692.93997119488,0,2
2019-10-14,88692.93997119488,88692.93997119488,0,2
2019-10-15,88692.93997119488,88692.93997119488,0,2
2019-10-16,88692.93997119488,88692.93997119488,0,2
2019-10-17,88692.93997119488,88692.93997119488,0,2
2019-10-18,88692.93997119488,88692.93997119488,0,2
2019-10-21,88692.93997119488,88692.93997119488,0,2
2019-10-22,88692.93997119488,88692.93997119488,0,2
2019-10-23,88692.93997119488,88692.93997119488,0,2
2019-10-24,88692.93997119488,88692.93997119488,0,2
2019-10-25,88692.93997119488,88692.93997119488,0,2
2019-10-28,88692.93997119488,88692.93997119488,0,2
2019-10-29,88692.93997119488,88692.93997119488,0,2
2019-10-30,88692.93997119488,88692.93997119488,0,2
2019-10-31,88692.93997119488,88692.93997119488,0,2
2019-11-01,88692.93997119488,88692.93997119488,0,2
2019-11-04,88692.93997119488,88692.93997119488,0,0
2019-11-05,88692.93997119488,88692.93997119488,0,0
2019-11-06,88692.93997119488,88692.93997119488,0,0
2019-11-07,88692.93997119488,88692.93997119488,0,0
2019-11-08,88692.93997119488,88692.93997119488,0,0
2019-11-11,88692.93997119488,88692.93997119488,0,0
2019-11-12,88692.93997119488,88692.93997119488,0,0
2019-11-13,88692.93997119488,88692.93997119488,0,0
2019-11-14,88692.93997119488,88692.93997119488,0,0
2019-11-15,88692.93997119488,88692.93997119488,0,0
2019-11-18,88692.93997119488,88692.93997119488,0,0
2019-11-19,88692.93997119488,88692.93997119488,0,0
2019-11-20,88692.93997119488,88692.93997119488,0,0
2019-11-21,88692.93997119488,88692.93997119488,0,0
2019-11-22,88692.93997119488,88692.93997119488,0,0
2019-11-25,88692.93997119488,88692.93997119488,0,0
2019-11-26,88692.93997119488,88692.93997119488,0,0
2019-11-27,88692.93997119488,88692.93997119488,0,0
2019-11-28,88692.93997119488,88692.93997119488,0,0
2019-11-29,88692.93997119488,88692.93997119488,0,0
2019-12-02,88692.93997119488,88692.93997119488,0,0
2019-12-03,88692.93997119488,88692.93997119488,0,0
2019-12-04,88692.93997119488,88692.93997119488,0,0
2019-12-05,88692.93997119488,88692.93997119488,0,0
2019-12-06,88692.93997119488,88692.93997119488,0,0
2019-12-09,88692.93997119488,88692.93997119488,0,0
2019-12-10,88692.93997119488,88692.93997119488,0,0
2019-12-11,88692.93997119488,88692.93997119488,0,0
2019-12-12,88692.93997119488,88692.93997119488,0,0
2019-12-13,88692.93997119488,88692.93997119488,0,0
2019-12-16,88692.93997119488,88692.93997119488,0,0
2019-12-17,88692.93997119488,88692.93997119488,0,0
2019-12-18,88692.93997119488,88692.93997119488,0,0
2019-12-19,88692.93997119488,88692.93997119488,0,0
2019-12-20,88692.93997119488,88692.93997119488,0,0
2019-12-23,88692.93997119488,88692.93997119488,0,0
2019-12-24,88692.93997119488,88692.93997119488,0,0
2019-12-25,88692.93997119488,88692.93997119488,0,0
2019-12-26,88692.93997119488,88692.93997119488,0,0
2019-12-27,88692.93997119488,88692.93997119488,0,0
2019-12-30,88692.93997119488,88692.93997119488,0,0
2019-12-31,88692.93997119488,88692.93997119488,0,0
2020-01-01,88692.93997119488,88692.93997119488,0,0
2020-01-02,88692.93997119488,88692.93997119488,0,0
2020-01-03,88692.93997119488,88692.93997119488,0,0
2020-01-06,88692.93997119488,88692.93997119488,0,0
2020-01-07,88692.93997119488,88692.93997119488,0,0
2020-01-08,88692.93997119488,88692.93997119488,0,0
2020-01-09,88692.93997119488,88692.93997119488,0,0
2020-01-10,88692.93997119488,88692.93997119488,0,0
2020-01-13,88692.93997119488,88692.93997119488,0,0
2020-01-14,88692.93997119488,88692.93997119488,0,0
2020-01-15,88692.93997119488,88692.93997119488,0,0
2020-01-16,88692.93997119488,88692.93997119488,0,0
2020-01-17,88692.93997119488,88692.93997119488,0,0
2020-01-20,88692.93997119488,88692.93997119488,0,0
2020-01-21,88692.93997119488,88692.93997119488,0,0
2020-01-22,88692.93997119488,88692.93997119488,0,0
2020-01-23,88692.93997119488,88692.93997119488,0,0
2020-01-24,88692.93997119488,88692.93997119488,0,0
2020-01-27,88692.93997119488,88692.93997119488,0,0
2020-01-28,88692.93997119488,88692.93997119488,0,0
2020-01-29,88692.93997119488,88692.93997119488,0,0
2020-01-30,88692.93997119488,88692.93997119488,0,0
2020-01-31,88692.93997119488,88692.93997119488,0,0
2020-02-03,88692.93997119488,88692.93997119488,0,0
2020-02-04,88692.93997119488,88692.93997119488,0,0
2020-02-05,88692.93997119488,88692.93997119488,0,0
2020-02-06,88692.93997119488,88692.93997119488,0,0
2020-02-07,88692.93997119488,88692.93997119488,0,0
2020-02-10,88692.93997119488,88692.93997119488,0,0
2020-02-11,88692.93997119488,88692.93997119488,0,0
2020-02-12,88692.93997119488,88692.93997119488,0,0
2020-02-13,88692.93997119488,88692.93997119488,0,0
2020-02-14,88692.93997119488,88692.93997119488,0,0
2020-02-17,88692.93997119488,88692.93997119488,0,0
2020-02-18,88692.93997119488,88692.93997119488,0,0
2020-02-19,88692.93997119488,88692.93997119488,0,0
2020-02-20,88692.93997119488,88692.93997119488,0,0
2020-02-21,88692.93997119488,88692.93997119488,0,0
2020-02-24,88692.93997119488,88692.93997119488,0,0
2020-02-25,88692.93997119488,88692.93997119488,0,0
2020-02-26,88692.93997119488,88692.93997119488,0,0
2020-02-27,88692.93997119488,88692.93997119488,0,0
2020-02-28,88692.93997119488,88692.93997119488,0,0
2020-03-02,88692.93997119488,88692.93997119488,0,0
2020-03-03,88692.93997119488,88692.93997119488,0,0
2020-03-04,88692.93997119488,88692.93997119488,0,0
2020-03-05,88692.93997119488,88692.93997119488,0,0
2020-03-06,88692.93997119488,88692.93997119488,0,0
2020-03-09,88692.93997119488,88692.93997119488,0,0
2020-03-10,88692.93997119488,88692.93997119488,0,0
2020-03-11,88692.93997119488,88692.93997119488,0,0
2020-03-12,88692.93997119488,88692.93997119488,0,0
2020-03-13,88692.93997119488,88692.93997119488,0,0
2020-03-16,88692.93997119488,88692.93997119488,0,0
2020-03-17,88692.93997119488,88692.93997119488,0,0
2020-03-18,88692.93997119488,88692.93997119488,0,0
2020-03-19,88692.93997119488,88692.93997119488,0,0
2020-03-20,88692.93997119488,88692.93997119488,0,0
2020-03-23,88692.93997119488,88692.93997119488,0,2
2020-03-24,88692.93997119488,88692.93997119488,0,2
2020-03-25,88692.93997119488,88692.93997119488,0,2
2020-03-26,88692.93997119488,88692.93997119488,0,2
2020-03-27,88692.93997119488,88692.93997119488,0,2
2020-03-30,88692.93997119488,88692.93997119488,0,2
2020-03-31,88692.93997119488,88692.93997119488,0,2
2020-04-01,88692.93997119488,88692.93997119488,0,2
2020-04-02,88692.93997119488,88692.93997119488,0,2
2020-04-03,88692.93997119488,88692.93997119488,0,2
2020-04-06,88692.93997119488,88692.93997119488,0,2
2020-04-07,88692.93997119488,88692.93997119488,0,2
2020-04-08,88692.93997119488,88692.93997119488,0,2
2020-04-09,88692.93997119488,88692.93997119488,0,2
2020-04-10,88692.93997119488,88692.93997119488,0,2
2020-04-13,88692.93997119488,88692.93997119488,0,2
2020-04-14,88692.93997119488,88692.93997119488,0,2
2020-04-15,88692.93997119488,88692.93997119488,0,2
2020-04-16,88692.93997119488,88692.93997119488,0,2
2020-04-17,88692.93997119488,88692.93997119488,0,2
2020-04-20,88692.93997119488,88692.93997119488,0,2
2020-04-21,88692.93997119488,88692.93997119488,0,2
2020-04-22,88692.93997119488,88692.93997119488,0,2
2020-04-23,88692.93997119488,88692.93997119488,0,2
2020-04-24,88692.93997119488,88692.93997119488,0,2
2020-04-27,88692.93997119488,88692.93997119488,0,2
2020-04-28,88692.93997119488,88692.93997119488,0,2
2020-04-29,88692.93997119488,88692.93997119488,0,2
